0	1	1	1
0	2.23878	4.30343	0.995334
0.1	6.56613	13.5677	4.15028
0.2	16.607	25.864	27.9068
0.3	11.1221	-3.64877	49.6102
0.4	-1.77864	-10.6715	41.5694
0.5	-5.34099	-4.52	40.5146
0.6	-2.83157	0.394485	37.1382
0.7	-0.285671	1.39705	33.2209
0.8	0.711074	1.18653	29.8464
0.9	0.942906	1.05814	26.8429
1	1.04979	1.20431	24.1402
1.1	1.29301	1.6577	21.745
1.2	1.82768	2.57795	19.7291
1.3	2.88663	4.33405	18.3568
1.4	4.86293	7.45032	18.5026
1.5	8.00521	11.4697	22.3944
1.6	10.5656	11.4455	30.9731
1.7	8.71114	4.6305	35.5968
1.8	4.20879	0.019161	33.2393
1.9	1.11884	-0.867393	29.7084
2	-0.115953	-0.824089	26.5976
2.1	-0.553469	-0.863118	23.8429
2.2	-0.832412	-1.151	21.3864
2.3	-1.24514	-1.80451	19.2406
2.4	-2.03182	-3.1215	17.5308
2.5	-3.57541	-5.69301	16.7595
2.6	-6.43753	-10.0692	18.6542
2.7	-10.2793	-13.5568	26.5627
2.8	-10.7348	-8.14715	35.8409
2.9	-6.10546	-0.528298	35.5264
3	-1.57985	1.5713	31.6631
3.1	0.426146	1.55075	28.3416
3.2	1.09145	1.51461	25.5108
3.3	1.44746	1.84266	23.0315
3.4	1.95892	2.65196	20.9436
3.5	2.91568	4.20917	19.4775
3.6	4.65623	6.91273	19.3513
3.7	7.39303	10.4542	22.3068
3.8	9.89709	11.2137	29.4364
3.9	8.93448	5.9052	34.5627
4	5.08878	1.10913	33.2505
4.1	1.95297	-0.217415	29.9436
4.2	0.548114	-0.269477	26.8125
4.3	0.0734043	-0.196039	24.0013
4.4	-0.0851724	-0.196497	21.4639
4.5	-0.178165	-0.280432	19.1706
4.6	-0.306837	-0.481358	17.1012
4.7	-0.557288	-0.913629	15.2478
4.8	-1.08922	-1.8614	13.6481
4.9	-2.26563	-3.99015	12.5463
5	-4.88026	-8.61944	13.1851
5.1	-9.90779	-15.7643	20.4787
5.2	-13.3429	-12.6841	36.6653
5.3	-7.85218	0.521797	39.0529
5.4	-0.852212	3.99092	34.1137
5.5	2.01434	3.32677	30.9353
5.6	2.55033	2.6566	28.4081
5.7	2.55507	2.60166	26.0814
5.8	2.73672	3.10373	24.0491
5.9	3.32931	4.17933	22.5396
6	4.47365	5.93452	22.0012
6.1	6.21157	8.15929	23.2611
6.2	8.01382	9.40193	26.9398
6.3	8.36588	7.55333	31.0565
6.4	6.55804	4.06576	32.0264
6.5	4.1307	2.02009	30.2048
6.6	2.55829	1.5209	27.6021
6.7	1.95784	1.71753	25.0497
6.8	2.00937	2.31421	22.7782
6.9	2.57929	3.42896	20.9683
7	3.7785	5.37781	20.0299
7.1	5.83216	8.33107	21.0019
7.2	8.46371	10.8732	25.5068
7.3	9.55611	8.97193	31.9452
7.4	7.24741	3.7113	33.8467
7.5	3.78355	0.81135	31.4637
7.6	1.62172	0.229233	28.3276
7.7	0.768779	0.307677	25.4039
7.8	0.555167	0.503924	22.7559
7.9	0.630604	0.807938	20.3719
8	0.929882	1.36741	18.2577
8.1	1.57432	2.48577	16.4896
8.2	2.90254	4.77228	15.4191
8.3	5.55924	9.12987	16.4571
8.4	9.85806	14.2897	23.5682
8.5	11.8418	10.5248	35.5698
8.6	7.27239	0.778209	37.0627
8.7	1.72288	-2.29923	32.8861
8.8	-0.833798	-2.21654	29.4656
8.9	-1.60166	-2.02909	26.6698
9	-1.92951	-2.2873	24.2388
9.1	-2.40622	-3.06774	22.2212
9.2	-3.32078	-4.54625	20.8735
9.3	-4.92398	-6.93835	20.8703
9.4	-7.24898	-9.72203	23.5368
9.5	-9.15704	-10.0618	29.1962
9.6	-8.3628	-6.00584	33.2137
9.7	-5.31713	-2.0842	32.3655
9.8	-2.669	-0.740441	29.5147
9.9	-1.38688	-0.638085	26.5705
10	-0.998624	-0.869457	23.867
10.1	-1.06771	-1.29857	21.4438
10.2	-1.47885	-2.08764	19.3485
10.3	-2.36679	-3.60295	17.7614
10.4	-4.10556	-6.45693	17.3381
10.5	-7.17004	-10.8729	20.111
10.6	-10.6201	-12.9415	28.7506
10.7	-9.91613	-6.38324	36.087
10.8	-5.14203	-0.0938037	34.5528
10.9	-1.25092	1.33512	30.8082
11	0.370393	1.28517	27.5894
11.1	0.926231	1.30679	24.7962
11.2	1.269	1.66432	22.3372
11.3	1.78618	2.48767	20.2538
11.4	2.75986	4.08458	18.769
11.5	4.56621	6.93936	18.6253
11.6	7.50146	10.844	21.7747
11.7	10.2718	11.7329	29.688
11.8	9.1367	5.69361	35.2384
11.9	4.87699	0.569068	33.5841
12	1.5601	-0.668712	30.0944
12.1	0.142214	-0.675883	26.931
12.2	-0.349545	-0.666179	24.1243
12.3	-0.597645	-0.850657	21.6095
12.4	-0.904373	-1.31117	19.3752
12.5	-1.47255	-2.26195	17.4747
12.6	-2.60499	-4.18737	16.1678
12.7	-4.84932	-7.89028	16.4807
12.8	-8.69496	-13.0411	21.5511
12.9	-11.7126	-12.279	32.9025
13	-8.62693	-2.89875	37.2681
13.1	-3.01034	1.65485	33.6517
13.2	0.163724	2.006	29.9954
13.3	1.23016	1.81264	27.0354
13.4	1.6204	1.97245	24.4674
13.5	2.04121	2.60639	22.2778
13.6	2.82193	3.88096	20.6412
13.7	4.24565	6.09527	20.0801
13.8	6.53078	9.18474	21.8585
13.9	9.03023	10.9161	27.3179
14	9.21716	7.58069	33.0529
14.1	6.2792	2.61759	33.406
14.2	3.05269	0.540397	30.6003
14.3	1.31506	0.249279	27.5028
14.4	0.693385	0.380917	24.658
14.5	0.582469	0.607489	22.0854
14.6	0.727386	0.980693	19.7775
14.7	1.12324	1.69051	17.7558
14.8	1.95239	3.12233	16.1548
14.9	3.6478	6.0121	15.5514
15	6.89822	11.0517	18.0893
15.1	11.1585	14.4622	27.8822
15.2	10.7627	6.82998	37.4259
15.3	5.15637	-0.871404	35.6292
15.4	0.608074	-2.2951	31.5721
15.5	-1.13422	-2.04658	28.4093
15.6	-1.65674	-2.00622	25.7287
15.7	-1.99881	-2.43194	23.408
15.8	-2.59644	-3.41914	21.5549
15.9	-3.71807	-5.19796	20.5257
